loss,params,estimators,train_time,i
-0.3507904169962546,"{'class_weight': 'balanced', 'boost_from_average': True, 'boosting_type': 'gbdt', 'objective': 'binary', 'subsample': 0.9695126917137413, 'colsample_bytree': 0.8, 'learning_rate': 0.03143228783876225, 'num_leaves': 9, 'max_depth': 5, 'min_child_weight': 70.0, 'min_split_gain': 1.0, 'random_state': 555, 'reg_alpha': 3.4040200456796077, 'reg_lambda': 3.510817819722294, 'subsample_for_bin': 220000, 'subsample_freq': 0, 'feature_num': 137, 'min_child_samples': 1750, 'n_estimators': 426}","{1: {373}, 2: {439}, 3: {426}}",25.898159503936768,2
-0.3442386737729924,"{'class_weight': None, 'boost_from_average': True, 'boosting_type': 'goss', 'objective': 'binary', 'subsample': 1.0, 'colsample_bytree': 1.0, 'learning_rate': 0.014039190520844149, 'num_leaves': 2, 'max_depth': 4, 'min_child_weight': 95.0, 'min_split_gain': 2.3000000000000003, 'random_state': 555, 'reg_alpha': 4.016708220105718, 'reg_lambda': 5.460149363913502, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'feature_num': 148, 'min_child_samples': 1050, 'n_estimators': 2923}","{1: {2994}, 2: {2298}, 3: {2923}}",73.5789704322815,2
-0.34202909174503043,"{'class_weight': None, 'boost_from_average': True, 'boosting_type': 'gbdt', 'objective': 'binary', 'subsample': 0.7187346107525693, 'colsample_bytree': 0.6000000000000001, 'learning_rate': 0.03874203465999116, 'num_leaves': 13, 'max_depth': 4, 'min_child_weight': 0.0, 'min_split_gain': 5.0, 'random_state': 555, 'reg_alpha': 1.1531415895054105, 'reg_lambda': 6.989193355115205, 'subsample_for_bin': 260000, 'subsample_freq': 0, 'feature_num': 139, 'min_child_samples': 1550, 'n_estimators': 169}","{1: {167}, 2: {163}, 3: {169}}",9.737427473068237,2
-0.3434874669430335,"{'class_weight': 'balanced', 'boost_from_average': True, 'boosting_type': 'goss', 'objective': 'binary', 'subsample': 1.0, 'colsample_bytree': 0.9, 'learning_rate': 0.04241775725054558, 'num_leaves': 13, 'max_depth': 4, 'min_child_weight': 75.0, 'min_split_gain': 4.2, 'random_state': 555, 'reg_alpha': 9.031875419088136, 'reg_lambda': 7.218480251571762, 'subsample_for_bin': 40000, 'subsample_freq': 0, 'feature_num': 115, 'min_child_samples': 1100, 'n_estimators': 526}","{1: {715}, 2: {666}, 3: {526}}",21.13900876045227,2
-0.3284716656649748,"{'class_weight': 'balanced', 'boost_from_average': True, 'boosting_type': 'goss', 'objective': 'binary', 'subsample': 1.0, 'colsample_bytree': 0.9, 'learning_rate': 0.033440209334889524, 'num_leaves': 6, 'max_depth': 3, 'min_child_weight': 40.0, 'min_split_gain': 7.4, 'random_state': 555, 'reg_alpha': 2.0239805737799603, 'reg_lambda': 3.827917134054813, 'subsample_for_bin': 40000, 'subsample_freq': 0, 'feature_num': 130, 'min_child_samples': 2050, 'n_estimators': 465}","{1: {516}, 2: {469}, 3: {465}}",15.75698184967041,2
-0.28709019544756614,"{'class_weight': 'balanced', 'boost_from_average': True, 'boosting_type': 'goss', 'objective': 'binary', 'subsample': 1.0, 'colsample_bytree': 0.8, 'learning_rate': 0.13007642289038845, 'num_leaves': 21, 'max_depth': 4, 'min_child_weight': 35.0, 'min_split_gain': 6.6000000000000005, 'random_state': 555, 'reg_alpha': 9.892871546981674, 'reg_lambda': 2.4123277606562894, 'subsample_for_bin': 40000, 'subsample_freq': 0, 'feature_num': 115, 'min_child_samples': 2900, 'n_estimators': 7}","{1: {7}, 2: {7}, 3: {7}}",2.6874611377716064,2
-0.31553118493010524,"{'class_weight': 'balanced', 'boost_from_average': True, 'boosting_type': 'goss', 'objective': 'binary', 'subsample': 1.0, 'colsample_bytree': 0.8, 'learning_rate': 0.06334655123584183, 'num_leaves': 28, 'max_depth': 4, 'min_child_weight': 10.0, 'min_split_gain': 5.9, 'random_state': 555, 'reg_alpha': 2.3308840299585984, 'reg_lambda': 3.721331058753642, 'subsample_for_bin': 180000, 'subsample_freq': 0, 'feature_num': 107, 'min_child_samples': 2550, 'n_estimators': 224}","{1: {190}, 2: {211}, 3: {224}}",7.1499083042144775,2
-0.33617791855125284,"{'class_weight': None, 'boost_from_average': True, 'boosting_type': 'gbdt', 'objective': 'binary', 'subsample': 0.8606364837052596, 'colsample_bytree': 1.0, 'learning_rate': 0.13333315623545414, 'num_leaves': 9, 'max_depth': 3, 'min_child_weight': 30.0, 'min_split_gain': 5.800000000000001, 'random_state': 555, 'reg_alpha': 1.6852375201939451, 'reg_lambda': 3.891849074773406, 'subsample_for_bin': 180000, 'subsample_freq': 0, 'feature_num': 126, 'min_child_samples': 2150, 'n_estimators': 52}","{1: {49}, 2: {51}, 3: {52}}",6.349365711212158,2
-0.326768907642326,"{'class_weight': None, 'boost_from_average': True, 'boosting_type': 'goss', 'objective': 'binary', 'subsample': 1.0, 'colsample_bytree': 0.6000000000000001, 'learning_rate': 0.0566104911593695, 'num_leaves': 12, 'max_depth': 3, 'min_child_weight': 60.0, 'min_split_gain': 5.300000000000001, 'random_state': 555, 'reg_alpha': 4.028394084671477, 'reg_lambda': 4.9936357271708305, 'subsample_for_bin': 180000, 'subsample_freq': 0, 'feature_num': 150, 'min_child_samples': 2050, 'n_estimators': 544}","{1: {453}, 2: {516}, 3: {544}}",15.315235137939453,2
-0.3438667600994426,"{'class_weight': 'balanced', 'boost_from_average': True, 'boosting_type': 'goss', 'objective': 'binary', 'subsample': 1.0, 'colsample_bytree': 0.9, 'learning_rate': 0.05045501506464447, 'num_leaves': 11, 'max_depth': 3, 'min_child_weight': 95.0, 'min_split_gain': 6.4, 'random_state': 555, 'reg_alpha': 3.426238399046154, 'reg_lambda': 6.360684999219145, 'subsample_for_bin': 220000, 'subsample_freq': 0, 'feature_num': 150, 'min_child_samples': 1150, 'n_estimators': 414}","{1: {533}, 2: {606}, 3: {414}}",18.86575746536255,2
